CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
455,Male,1,36,33.71,1213.56,Month-to-month,Credit card,0
456,Female,0,6,97.28,583.68,One year,Mailed check,0
457,Female,1,35,105.57,3694.95,Month-to-month,Bank transfer,1
458,Male,0,38,98.47,3741.86,Two year,Mailed check,0
459,Male,1,35,103.46,3621.1,One year,Electronic check,0
460,Female,1,53,47.66,2525.98,One year,Credit card,0
461,Male,0,38,66.61,2531.18,One year,Bank transfer,0
462,Female,1,59,65.92,3889.28,Month-to-month,Electronic check,0
463,Male,1,43,119.53,5139.79,Month-to-month,Mailed check,0
464,Female,0,4,114.92,459.68,Two year,Electronic check,0
465,Male,0,5,79.85,399.25,Two year,Credit card,0
466,Female,0,68,33.8,2298.4,Month-to-month,Mailed check,0
467,Male,1,45,45.86,2063.7,Two year,Electronic check,1
468,Male,0,25,56.38,1409.5,One year,Credit card,0
469,Female,0,11,107.32,1180.52,One year,Electronic check,0
470,Male,1,29,37.06,1074.74,One year,Credit card,0
471,Female,0,34,41.97,1426.98,Two year,Electronic check,0
472,Male,1,14,54.94,769.16,One year,Mailed check,0
473,Female,1,24,112.69,2704.56,One year,Mailed check,1
474,Male,0,59,70.38,4152.42,Month-to-month,Mailed check,0
475,Female,1,39,84.68,3302.52,Month-to-month,Mailed check,0
476,Male,0,26,58.72,1526.72,Two year,Mailed check,0
477,Female,0,43,38.85,1670.55,Month-to-month,Bank transfer,1
478,Male,0,36,42.28,1522.08,Two year,Electronic check,1
479,Female,0,39,100.27,3910.53,Two year,Mailed check,0
480,Female,1,61,109.35,6670.35,Month-to-month,Bank transfer,0
481,Female,1,16,69.31,1108.96,Month-to-month,Bank transfer,0
482,Male,0,59,55.7,3286.3,Two year,Electronic check,1
483,Female,0,6,100.78,604.68,Two year,Credit card,0
484,Male,1,56,87.31,4889.36,Two year,Electronic check,0
485,Female,0,8,24.09,192.72,One year,Electronic check,0
486,Male,1,27,55.07,1486.89,One year,Credit card,0
487,Female,0,71,88.22,6263.62,Month-to-month,Credit card,0
488,Male,1,27,77.37,2088.99,One year,Mailed check,0
489,Male,1,46,117.81,5419.26,One year,Credit card,1
490,Female,1,41,106.61,4371.01,Two year,Credit card,0
491,Male,0,25,25.97,649.25,One year,Electronic check,0
492,Male,0,18,92.58,1666.44,Month-to-month,Electronic check,0
493,Female,0,12,53.63,643.56,One year,Electronic check,0
494,Male,0,51,88.21,4498.71,One year,Credit card,0
495,Male,0,39,81.72,3187.08,One year,Bank transfer,1
496,Male,1,10,70.31,703.1,Month-to-month,Mailed check,0
497,Female,1,54,105.29,5685.66,Month-to-month,Electronic check,1
498,Male,1,29,90.87,2635.23,Two year,Bank transfer,0
499,Female,1,41,108.96,4467.36,One year,Mailed check,0
500,Male,1,9,48.16,433.44,Two year,Electronic check,0
501,Male,1,63,54.81,3453.03,Two year,Bank transfer,1
502,Male,1,37,82.2,3041.4,Month-to-month,Mailed check,0
503,Female,0,14,116.65,1633.1,Two year,Electronic check,0
504,Male,1,39,57.16,2229.24,One year,Electronic check,0
505,Male,0,40,23.23,929.2,Two year,Bank transfer,0
506,Female,1,54,64.59,3487.86,Month-to-month,Credit card,0
507,Male,1,3,74.39,223.17,Month-to-month,Credit card,0
508,Female,0,55,100.1,5505.5,Month-to-month,Electronic check,0
509,Female,1,33,92.86,3064.38,One year,Bank transfer,0
510,Male,0,71,116.47,8269.37,Two year,Credit card,0
511,Female,1,19,98.27,1867.13,One year,Credit card,1
512,Male,0,34,49.86,1695.24,Month-to-month,Credit card,0
513,Female,1,50,84.14,4207.0,One year,Bank transfer,0
514,Female,0,47,87.22,4099.34,Month-to-month,Bank transfer,1
515,Male,0,46,119.8,5510.8,One year,Mailed check,0
516,Female,1,56,33.87,1896.72,One year,Credit card,0
517,Female,1,57,39.13,2230.41,Two year,Bank transfer,0
518,Female,0,51,35.55,1813.05,Two year,Mailed check,0
519,Female,1,54,78.91,4261.14,Month-to-month,Electronic check,0
520,Female,0,28,33.53,938.84,Two year,Mailed check,0
521,Male,1,19,85.6,1626.4,Two year,Credit card,0
522,Female,0,27,100.38,2710.26,One year,Bank transfer,0
523,Male,1,48,63.28,3037.44,Month-to-month,Credit card,1
524,Female,0,19,76.07,1445.33,One year,Credit card,0
525,Male,1,51,111.27,5674.77,One year,Electronic check,1
526,Male,0,7,76.96,538.72,Two year,Bank transfer,0
527,Female,0,29,40.86,1184.94,Two year,Bank transfer,0
528,Female,1,43,54.32,2335.76,Month-to-month,Electronic check,0
529,Female,1,69,72.98,5035.62,Two year,Bank transfer,0
530,Male,0,58,35.49,2058.42,One year,Mailed check,0
531,Female,0,8,81.25,650.0,Two year,Credit card,1
532,Male,0,42,119.92,5036.64,Month-to-month,Electronic check,0
533,Male,0,42,85.25,3580.5,Month-to-month,Electronic check,0
534,Male,1,13,57.24,744.12,One year,Credit card,0
535,Female,0,26,53.17,1382.42,One year,Electronic check,0
536,Female,0,18,113.16,2036.88,Two year,Bank transfer,0
537,Male,0,42,107.15,4500.3,Month-to-month,Bank transfer,1
538,Male,1,51,67.24,3429.24,One year,Credit card,0
539,Female,0,16,55.34,885.44,Two year,Electronic check,0
540,Male,1,3,91.05,273.15,Two year,Mailed check,0
541,Female,1,45,51.45,2315.25,Two year,Credit card,1
542,Male,1,22,31.94,702.68,One year,Bank transfer,0
543,Female,1,23,51.02,1173.46,One year,Bank transfer,0
544,Male,1,59,63.43,3742.37,Two year,Bank transfer,0
545,Female,1,62,45.54,2823.48,Two year,Mailed check,0
546,Male,1,68,41.68,2834.24,One year,Bank transfer,1
547,Female,0,54,20.61,1112.94,Month-to-month,Credit card,0
548,Female,0,57,83.08,4735.56,Two year,Credit card,0
549,Male,1,23,81.44,1873.12,Month-to-month,Credit card,0
550,Male,0,60,38.8,2328.0,Month-to-month,Bank transfer,0
551,Female,0,55,114.37,6290.35,One year,Mailed check,0
552,Male,1,63,60.96,3840.48,One year,Mailed check,1
553,Female,0,56,22.55,1262.8,Month-to-month,Bank transfer,0
554,Male,1,55,41.98,2308.9,One year,Electronic check,0
555,Female,0,25,89.21,2230.25,Month-to-month,Electronic check,1
556,Female,1,26,40.16,1044.16,Month-to-month,Credit card,0
557,Female,1,49,25.39,1244.11,One year,Mailed check,0
558,Female,0,63,81.77,5151.51,One year,Bank transfer,1
559,Female,0,45,71.84,3232.8,Two year,Mailed check,0
560,Female,1,39,96.13,3749.07,One year,Mailed check,1
561,Male,1,65,97.26,6321.9,Two year,Electronic check,0
562,Male,1,69,115.99,8003.31,One year,Mailed check,0
563,Male,0,56,25.7,1439.2,One year,Mailed check,0
564,Female,0,9,23.9,215.1,One year,Bank transfer,0
565,Female,0,70,118.72,8310.4,One year,Bank transfer,0
566,Female,0,28,84.48,2365.44,Month-to-month,Mailed check,0
567,Female,1,45,91.54,4119.3,One year,Mailed check,1
568,Male,1,26,29.65,770.9,Month-to-month,Bank transfer,1
569,Male,1,28,26.98,755.44,One year,Electronic check,0
570,Female,1,40,36.03,1441.2,One year,Bank transfer,0
571,Male,0,15,62.72,940.8,Month-to-month,Bank transfer,0
572,Male,1,6,31.02,186.12,One year,Bank transfer,0
573,Female,1,27,64.63,1745.01,Two year,Bank transfer,1
574,Male,0,38,76.15,2893.7,Two year,Bank transfer,0
575,Female,0,68,20.03,1362.04,One year,Electronic check,0
576,Male,1,64,31.42,2010.88,Two year,Credit card,0
577,Female,0,30,57.52,1725.6,Two year,Bank transfer,0
578,Female,1,3,25.33,75.99,Two year,Bank transfer,0
579,Female,0,62,33.35,2067.7,Two year,Electronic check,0
580,Female,0,12,43.18,518.16,Month-to-month,Credit card,0
581,Male,1,30,62.96,1888.8,Month-to-month,Mailed check,0
582,Female,0,38,91.48,3476.24,Month-to-month,Electronic check,0
583,Female,1,60,33.27,1996.2,Two year,Bank transfer,1
584,Female,0,38,93.8,3564.4,Two year,Mailed check,0
585,Male,0,15,105.51,1582.65,Month-to-month,Electronic check,0
586,Female,0,18,85.15,1532.7,Two year,Mailed check,0
587,Male,0,52,24.37,1267.24,Month-to-month,Electronic check,0
588,Female,0,29,64.07,1858.03,Month-to-month,Electronic check,1
589,Male,1,60,86.01,5160.6,Month-to-month,Mailed check,1
590,Male,0,21,117.85,2474.85,Two year,Credit card,1
591,Female,1,17,115.18,1958.06,Month-to-month,Mailed check,1
592,Male,0,18,59.57,1072.26,One year,Mailed check,1
593,Female,1,57,81.59,4650.63,Month-to-month,Credit card,0
594,Female,0,37,109.08,4035.96,Month-to-month,Mailed check,0
595,Female,1,60,103.1,6186.0,One year,Credit card,0
596,Male,1,38,67.94,2581.72,Two year,Credit card,1
597,Male,0,12,46.12,553.44,Month-to-month,Credit card,0
598,Female,0,1,33.71,33.71,One year,Bank transfer,0
599,Female,0,58,68.8,3990.4,Two year,Electronic check,1
600,Male,1,3,92.28,276.84,One year,Bank transfer,0
601,Female,1,63,116.98,7369.74,Month-to-month,Electronic check,0
602,Female,0,21,106.18,2229.78,One year,Bank transfer,1
603,Female,0,23,40.42,929.66,Two year,Credit card,1
604,Male,1,9,91.98,827.82,Month-to-month,Bank transfer,1
605,Male,1,55,48.91,2690.05,One year,Electronic check,1
606,Male,0,19,88.35,1678.65,Two year,Bank transfer,0
607,Female,1,62,86.58,5367.96,Two year,Mailed check,0
608,Female,0,39,47.24,1842.36,Month-to-month,Mailed check,0
609,Female,0,27,43.44,1172.88,Month-to-month,Credit card,1
610,Male,0,46,30.39,1397.94,Month-to-month,Bank transfer,0
611,Female,1,34,25.05,851.7,Month-to-month,Bank transfer,0
612,Female,1,33,105.85,3493.05,One year,Electronic check,0
613,Female,1,50,24.98,1249.0,Two year,Electronic check,0
614,Female,1,20,28.87,577.4,Month-to-month,Bank transfer,0
615,Male,0,40,43.89,1755.6,Month-to-month,Electronic check,1
616,Male,1,58,108.77,6308.66,Month-to-month,Mailed check,0
617,Female,0,31,53.29,1651.99,One year,Mailed check,0
618,Male,0,38,39.18,1488.84,Two year,Credit card,0
619,Male,0,45,91.56,4120.2,Two year,Mailed check,0
620,Female,1,41,51.91,2128.31,Month-to-month,Electronic check,0
621,Female,0,9,53.34,480.06,Two year,Electronic check,0
622,Male,0,9,93.9,845.1,One year,Electronic check,1
623,Female,1,63,45.17,2845.71,Two year,Electronic check,1
624,Male,0,22,109.68,2412.96,Month-to-month,Bank transfer,1
625,Female,1,16,76.14,1218.24,Two year,Bank transfer,0
626,Male,1,32,73.78,2360.96,One year,Bank transfer,1
627,Female,1,66,46.48,3067.68,One year,Bank transfer,1
628,Male,0,14,103.51,1449.14,Two year,Mailed check,1
629,Male,1,38,77.27,2936.26,Two year,Electronic check,0
630,Male,1,8,35.55,284.4,Month-to-month,Mailed check,0
631,Female,1,21,40.63,853.23,Month-to-month,Electronic check,0
632,Male,1,56,66.83,3742.48,Month-to-month,Bank transfer,1
633,Male,0,46,97.96,4506.16,Two year,Mailed check,0
634,Female,1,43,113.93,4898.99,One year,Electronic check,0
635,Female,0,46,86.35,3972.1,One year,Bank transfer,0
636,Male,1,48,70.61,3389.28,Two year,Credit card,1
637,Male,0,70,45.07,3154.9,One year,Electronic check,1
638,Female,1,31,87.29,2705.99,One year,Credit card,0
639,Female,0,33,118.22,3901.26,Two year,Electronic check,1
640,Female,1,44,67.62,2975.28,One year,Bank transfer,0
641,Female,0,71,36.21,2570.91,Two year,Mailed check,0
642,Female,0,8,30.33,242.64,Month-to-month,Electronic check,1
643,Male,0,2,46.93,93.86,One year,Credit card,1
644,Female,1,17,76.94,1307.98,Two year,Bank transfer,0
645,Male,0,52,114.68,5963.36,One year,Electronic check,0
646,Male,0,45,49.92,2246.4,One year,Credit card,0
647,Male,0,37,50.54,1869.98,Month-to-month,Electronic check,0
648,Female,0,42,68.12,2861.04,Two year,Credit card,0
649,Male,1,44,111.85,4921.4,Month-to-month,Electronic check,0
650,Male,0,38,61.91,2352.58,One year,Mailed check,1
651,Female,0,6,42.32,253.92,One year,Mailed check,0
652,Male,0,68,36.31,2469.08,One year,Mailed check,0
653,Male,1,51,65.7,3350.7,Two year,Mailed check,0
654,Female,0,35,100.07,3502.45,Month-to-month,Bank transfer,1
655,Male,0,58,49.14,2850.12,Two year,Mailed check,0
656,Male,0,57,71.25,4061.25,One year,Electronic check,0
657,Male,0,6,80.3,481.8,Month-to-month,Bank transfer,0
658,Female,1,13,65.05,845.65,One year,Electronic check,0
659,Female,0,59,39.17,2311.03,Month-to-month,Credit card,0
660,Female,0,30,112.17,3365.1,Two year,Mailed check,0
661,Male,1,2,76.54,153.08,Two year,Electronic check,0
662,Male,1,58,92.91,5388.78,Two year,Electronic check,0
663,Female,1,36,83.6,3009.6,Two year,Electronic check,0
664,Male,0,45,119.8,5391.0,Two year,Credit card,1
665,Male,1,9,65.63,590.67,Month-to-month,Credit card,1
666,Female,0,65,62.5,4062.5,Month-to-month,Credit card,0
667,Female,1,50,56.01,2800.5,One year,Electronic check,0
668,Male,0,32,56.16,1797.12,Month-to-month,Credit card,0
669,Male,1,43,47.58,2045.94,One year,Mailed check,0
670,Male,0,54,118.06,6375.24,Two year,Credit card,1
671,Female,1,47,107.08,5032.76,Month-to-month,Credit card,0
672,Female,0,14,51.67,723.38,Month-to-month,Electronic check,1
673,Female,0,48,50.52,2424.96,Two year,Electronic check,1
674,Female,0,55,30.35,1669.25,Two year,Electronic check,0
675,Male,0,29,107.7,3123.3,Two year,Electronic check,0
676,Female,0,47,57.18,2687.46,One year,Mailed check,0
677,Female,0,63,77.26,4867.38,One year,Electronic check,0
678,Female,0,19,110.04,2090.76,Month-to-month,Bank transfer,1
679,Female,0,9,60.81,547.29,Two year,Bank transfer,0
680,Female,1,37,100.69,3725.53,Month-to-month,Electronic check,0
681,Male,0,52,63.03,3277.56,Two year,Electronic check,1
682,Male,0,57,90.09,5135.13,Two year,Mailed check,1
683,Female,1,28,63.12,1767.36,Two year,Bank transfer,0
684,Male,0,36,59.28,2134.08,Two year,Credit card,1
685,Female,1,64,119.07,7620.48,Two year,Mailed check,0
686,Female,0,18,81.23,1462.14,One year,Credit card,1
687,Male,1,35,56.74,1985.9,Month-to-month,Electronic check,0
688,Male,1,68,45.78,3113.04,Two year,Bank transfer,1
689,Female,0,39,23.98,935.22,One year,Credit card,0
690,Female,1,8,90.66,725.28,One year,Bank transfer,0
691,Female,0,15,57.22,858.3,Two year,Credit card,0
692,Male,0,7,102.13,714.91,Two year,Mailed check,0
693,Female,0,17,56.39,958.63,One year,Electronic check,0
694,Female,0,64,57.33,3669.12,Two year,Bank transfer,1
695,Female,1,12,97.92,1175.04,One year,Mailed check,1
696,Male,0,56,68.95,3861.2,Two year,Bank transfer,1
697,Female,1,46,108.49,4990.54,One year,Credit card,1
698,Female,1,47,79.01,3713.47,Two year,Credit card,1
699,Male,0,16,44.06,704.96,One year,Electronic check,1
700,Female,0,69,76.83,5301.27,Month-to-month,Credit card,0
701,Female,0,2,20.4,40.8,Two year,Electronic check,1
702,Male,0,54,51.24,2766.96,Two year,Electronic check,0
703,Female,1,27,40.8,1101.6,One year,Mailed check,1
704,Male,0,31,85.42,2648.02,Two year,Electronic check,0
705,Male,1,41,33.6,1377.6,Month-to-month,Mailed check,0
706,Female,0,36,49.01,1764.36,Month-to-month,Bank transfer,0
707,Female,0,47,53.13,2497.11,One year,Credit card,0
708,Female,0,43,20.33,874.19,One year,Credit card,0
709,Female,0,65,24.68,1604.2,Two year,Credit card,1
710,Male,1,50,51.11,2555.5,One year,Electronic check,0
711,Female,1,1,42.24,42.24,Month-to-month,Mailed check,0
712,Male,0,57,31.69,1806.33,Month-to-month,Mailed check,0
713,Female,1,16,35.42,566.72,Two year,Mailed check,0
714,Female,1,28,103.55,2899.4,Month-to-month,Electronic check,0
715,Female,0,22,88.33,1943.26,One year,Credit card,0
716,Male,0,41,68.41,2804.81,Two year,Credit card,0
717,Female,1,19,110.89,2106.91,Two year,Mailed check,0
718,Female,1,50,22.96,1148.0,Two year,Electronic check,0
719,Female,1,59,54.49,3214.91,One year,Credit card,1
720,Female,1,69,102.34,7061.46,Two year,Electronic check,0
721,Male,0,34,82.83,2816.22,Two year,Bank transfer,0
722,Female,0,39,118.17,4608.63,Month-to-month,Bank transfer,0
723,Male,1,7,114.45,801.15,Month-to-month,Electronic check,0
724,Male,0,52,36.99,1923.48,Two year,Bank transfer,0
725,Male,1,60,117.2,7032.0,One year,Credit card,0
726,Male,1,52,114.55,5956.6,One year,Mailed check,1
727,Male,0,24,57.36,1376.64,One year,Electronic check,0
728,Male,1,26,118.29,3075.54,One year,Bank transfer,0
729,Female,1,10,23.58,235.8,Month-to-month,Mailed check,0
730,Male,0,17,86.08,1463.36,One year,Credit card,0
731,Male,0,2,46.61,93.22,One year,Credit card,0
732,Male,1,27,32.95,889.65,Two year,Electronic check,0
733,Female,1,71,77.75,5520.25,One year,Mailed check,1
734,Female,0,48,50.64,2430.72,One year,Credit card,0
735,Male,1,9,86.68,780.12,One year,Electronic check,0
736,Female,1,23,74.0,1702.0,One year,Bank transfer,1
737,Male,0,71,59.26,4207.46,Month-to-month,Mailed check,0
738,Male,0,27,38.18,1030.86,Two year,Credit card,0
739,Female,0,71,80.13,5689.23,Month-to-month,Bank transfer,0
740,Male,0,43,102.92,4425.56,Two year,Mailed check,0
741,Female,0,7,80.0,560.0,Two year,Mailed check,1
742,Female,0,63,81.05,5106.15,Two year,Mailed check,0
743,Male,1,44,71.18,3131.92,Two year,Credit card,0
744,Male,1,39,58.82,2293.98,Month-to-month,Mailed check,1
745,Female,0,40,65.75,2630.0,Two year,Bank transfer,0
746,Male,0,7,118.95,832.65,One year,Credit card,0
747,Male,1,70,94.97,6647.9,One year,Mailed check,0
748,Male,1,25,63.06,1576.5,Two year,Bank transfer,1
749,Female,1,59,65.73,3878.07,One year,Credit card,0
750,Female,0,13,69.96,909.48,One year,Mailed check,0
751,Male,0,62,85.93,5327.66,Two year,Electronic check,0
752,Female,1,8,66.6,532.8,Two year,Electronic check,0
753,Female,0,45,88.62,3987.9,Two year,Mailed check,1
754,Female,0,18,52.92,952.56,Month-to-month,Electronic check,0
755,Female,0,60,61.06,3663.6,Two year,Credit card,1
756,Female,1,60,106.41,6384.6,Two year,Mailed check,0
757,Male,1,2,52.89,105.78,Month-to-month,Bank transfer,1
758,Male,0,66,116.44,7685.04,One year,Electronic check,0
759,Male,0,14,37.25,521.5,Month-to-month,Mailed check,0
760,Female,0,48,44.17,2120.16,One year,Credit card,1
761,Female,0,56,66.37,3716.72,Month-to-month,Mailed check,1
762,Male,0,12,99.74,1196.88,Two year,Bank transfer,0
763,Female,1,55,93.16,5123.8,Month-to-month,Bank transfer,0
764,Male,0,28,37.45,1048.6,Two year,Mailed check,0
765,Male,0,4,43.67,174.68,One year,Mailed check,0
766,Male,0,36,77.53,2791.08,Two year,Mailed check,0
767,Female,1,50,49.52,2476.0,Month-to-month,Mailed check,0
768,Female,1,3,62.23,186.69,Month-to-month,Credit card,0
769,Male,0,1,68.66,68.66,One year,Mailed check,0
770,Male,1,17,79.42,1350.14,Two year,Credit card,0
771,Male,1,71,45.11,3202.81,One year,Mailed check,1
772,Male,1,62,36.31,2251.22,Two year,Credit card,0
773,Female,1,48,59.86,2873.28,Two year,Bank transfer,0
774,Female,1,62,28.2,1748.4,One year,Electronic check,1
775,Male,1,69,72.68,5014.92,One year,Mailed check,0
776,Male,0,19,103.96,1975.24,Two year,Mailed check,0
777,Female,1,34,31.9,1084.6,One year,Bank transfer,0
778,Female,1,49,31.27,1532.23,Two year,Electronic check,0
779,Male,0,47,28.02,1316.94,One year,Bank transfer,0
780,Male,0,50,104.79,5239.5,One year,Bank transfer,0
781,Male,0,26,28.07,729.82,One year,Mailed check,1
782,Female,0,56,118.35,6627.6,Month-to-month,Mailed check,0
783,Female,1,14,55.83,781.62,One year,Bank transfer,1
784,Female,1,25,52.88,1322.0,Month-to-month,Mailed check,0
785,Male,1,4,29.16,116.64,Two year,Mailed check,0
786,Male,1,32,78.56,2513.92,Two year,Mailed check,0
787,Female,0,65,78.59,5108.35,One year,Electronic check,0
788,Female,1,61,69.38,4232.18,Month-to-month,Electronic check,1
789,Male,1,20,51.1,1022.0,Two year,Mailed check,0
790,Female,0,10,56.86,568.6,Month-to-month,Bank transfer,0
791,Female,1,34,52.05,1769.7,Month-to-month,Electronic check,0
792,Male,1,61,62.61,3819.21,Two year,Bank transfer,0
793,Female,1,27,54.18,1462.86,Month-to-month,Credit card,1
794,Male,1,40,87.55,3502.0,Month-to-month,Credit card,1
795,Male,0,65,49.58,3222.7,Two year,Mailed check,1
796,Male,0,33,55.08,1817.64,One year,Bank transfer,0
797,Male,0,68,63.55,4321.4,One year,Bank transfer,0
798,Male,0,71,20.4,1448.4,Month-to-month,Credit card,0
799,Male,0,9,69.21,622.89,One year,Electronic check,0
800,Male,1,16,45.58,729.28,Two year,Bank transfer,0
801,Female,1,5,25.62,128.1,Two year,Bank transfer,1
802,Male,0,23,111.1,2555.3,Two year,Electronic check,1
803,Male,0,43,52.24,2246.32,Month-to-month,Mailed check,1
804,Female,0,57,62.61,3568.77,Two year,Credit card,0
805,Female,1,51,102.73,5239.23,Month-to-month,Bank transfer,0
806,Female,0,13,36.68,476.84,Month-to-month,Mailed check,1
807,Male,1,24,105.03,2520.72,Two year,Mailed check,0
808,Female,1,11,44.16,485.76,Two year,Mailed check,0
809,Male,1,52,78.9,4102.8,Month-to-month,Electronic check,0
810,Male,1,17,88.57,1505.69,Two year,Mailed check,1
